V1	V2	V3	Iv1	Time
1	0.00224495	0.00224495	-245.833	0.246384
1	0.00224495	0.00224495	-245.838	0.246388
1	0.00224495	0.00224495	-245.842	0.246393
1	0.00224495	0.00224495	-245.847	0.246397
1	0.00224495	0.00224495	-245.851	0.246402
1	0.00224495	0.00224495	-245.856	0.246406
1	0.00224495	0.00224495	-245.86	0.246411
1	0.00224495	0.00224495	-245.865	0.246415
1	0.00224495	0.00224495	-245.869	0.24642
1	0.00224495	0.00224495	-245.874	0.246424
1	0.00224495	0.00224495	-245.878	0.246429
1	0.00224495	0.00224495	-245.883	0.246433
1	0.00224495	0.00224495	-245.887	0.246438
1	0.00224495	0.00224495	-245.892	0.246442
1	0.00224495	0.00224495	-245.896	0.246447
1	0.00224495	0.00224495	-245.9	0.246451
1	0.00224495	0.00224495	-245.905	0.246456
1	0.00224495	0.00224495	-245.909	0.24646
1	0.00224495	0.00224495	-245.914	0.246465
1	0.00224495	0.00224495	-245.918	0.246469
1	0.00224495	0.00224495	-245.923	0.246474
1	0.00224495	0.00224495	-245.927	0.246478
1	0.00224495	0.00224495	-245.932	0.246483
1	0.00224495	0.00224495	-245.936	0.246487
1	0.00224495	0.00224495	-245.941	0.246492
1	0.00224495	0.00224495	-245.945	0.246496
1	0.00224495	0.00224495	-245.95	0.246501
1	0.00224495	0.00224495	-245.954	0.246505
1	0.00224495	0.00224495	-245.959	0.24651
1	0.00224495	0.00224495	-245.963	0.246514
1	0.00224495	0.00224495	-245.968	0.246519
1	0.00224495	0.00224495	-245.972	0.246523
1	0.00224495	0.00224495	-245.977	0.246528
1	0.00224495	0.00224495	-245.981	0.246532
1	0.00224495	0.00224495	-245.986	0.246537
1	0.00224495	0.00224495	-245.99	0.246541
1	0.00224495	0.00224495	-245.995	0.246546
1	0.00224495	0.00224495	-245.999	0.24655
1	0.00224495	0.00224495	-246.004	0.246555
1	0.00224495	0.00224495	-246.008	0.246559
1	0.00224495	0.00224495	-246.013	0.246564
1	0.00224495	0.00224495	-246.017	0.246568
1	0.00224495	0.00224495	-246.022	0.246573
1	0.00224495	0.00224495	-246.026	0.246577
1	0.00224495	0.00224495	-246.031	0.246582
1	0.00224495	0.00224495	-246.035	0.246586
1	0.00224495	0.00224495	-246.04	0.246591
1	0.00224495	0.00224495	-246.044	0.246595
1	0.00224495	0.00224495	-246.049	0.2466
1	0.00224495	0.00224495	-246.053	0.246604
1	0.00224495	0.00224495	-246.058	0.246609
1	0.00224495	0.00224495	-246.062	0.246613
1	0.00224495	0.00224495	-246.067	0.246618
1	0.00224495	0.00224495	-246.071	0.246622
1	0.00224495	0.00224495	-246.076	0.246627
1	0.00224495	0.00224495	-246.08	0.246631
1	0.00224495	0.00224495	-246.085	0.246636
1	0.00224495	0.00224495	-246.089	0.24664
1	0.00224495	0.00224495	-246.094	0.246645
1	0.00224495	0.00224495	-246.098	0.246649
1	0.00224495	0.00224495	-246.103	0.246654
1	0.00224495	0.00224495	-246.107	0.246658
1	0.00224495	0.00224495	-246.112	0.246663
1	0.00224495	0.00224495	-246.116	0.246667
1	0.00224495	0.00224495	-246.12	0.246672
1	0.00224495	0.00224495	-246.125	0.246676
1	0.00224495	0.00224495	-246.129	0.246681
1	0.00224495	0.00224495	-246.134	0.246685
1	0.00224495	0.00224495	-246.138	0.24669
1	0.00224495	0.00224495	-246.143	0.246694
1	0.00224495	0.00224495	-246.147	0.246699
1	0.00224495	0.00224495	-246.152	0.246703
1	0.00224495	0.00224495	-246.156	0.246708
1	0.00224495	0.00224495	-246.161	0.246712
1	0.00224495	0.00224495	-246.165	0.246717
1	0.00224495	0.00224495	-246.17	0.246721
1	0.00224495	0.00224495	-246.174	0.246726
1	0.00224495	0.00224495	-246.179	0.24673
1	0.00224495	0.00224495	-246.183	0.246735
1	0.00224495	0.00224495	-246.188	0.246739
1	0.00224495	0.00224495	-246.192	0.246744
1	0.00224495	0.00224495	-246.197	0.246748
1	0.00224495	0.00224495	-246.201	0.246753
1	0.00224495	0.00224495	-246.206	0.246757
1	0.00224495	0.00224495	-246.21	0.246762
1	0.00224495	0.00224495	-246.215	0.246766
1	0.00224495	0.00224495	-246.219	0.246771
1	0.00224495	0.00224495	-246.224	0.246775
1	0.00224495	0.00224495	-246.228	0.24678
1	0.00224495	0.00224495	-246.233	0.246784
1	0.00224495	0.00224495	-246.237	0.246789
1	0.00224495	0.00224495	-246.242	0.246793
1	0.00224495	0.00224495	-246.246	0.246798
1	0.00224495	0.00224495	-246.251	0.246802
1	0.00224495	0.00224495	-246.255	0.246807
1	0.00224495	0.00224495	-246.26	0.246811
1	0.00224495	0.00224495	-246.264	0.246816
1	0.00224495	0.00224495	-246.269	0.24682
1	0.00224495	0.00224495	-246.273	0.246825
1	0.00224495	0.00224495	-246.278	0.246829
1	0.00224495	0.00224495	-246.282	0.246834
1	0.00224495	0.00224495	-246.287	0.246838
1	0.00224495	0.00224495	-246.291	0.246843
1	0.00224495	0.00224495	-246.296	0.246847
1	0.00224495	0.00224495	-246.3	0.246852
1	0.00224495	0.00224495	-246.305	0.246856
1	0.00224495	0.00224495	-246.309	0.246861
1	0.00224495	0.00224495	-246.314	0.246865
1	0.00224495	0.00224495	-246.318	0.24687
1	0.00224495	0.00224495	-246.323	0.246874
1	0.00224495	0.00224495	-246.327	0.246879
1	0.00224495	0.00224495	-246.332	0.246883
1	0.00224495	0.00224495	-246.336	0.246888
1	0.00224495	0.00224495	-246.34	0.246892
1	0.00224495	0.00224495	-246.345	0.246897
1	0.00224495	0.00224495	-246.349	0.246901
1	0.00224495	0.00224495	-246.354	0.246906
1	0.00224495	0.00224495	-246.358	0.24691
1	0.00224495	0.00224495	-246.363	0.246915
1	0.00224495	0.00224495	-246.367	0.246919
1	0.00224495	0.00224495	-246.372	0.246924
1	0.00224495	0.00224495	-246.376	0.246928
1	0.00224495	0.00224495	-246.381	0.246933
1	0.00224495	0.00224495	-246.385	0.246937
1	0.00224495	0.00224495	-246.39	0.246942
1	0.00224495	0.00224495	-246.394	0.246946
1	0.00224495	0.00224495	-246.399	0.246951
1	0.00224495	0.00224495	-246.403	0.246955
1	0.00224495	0.00224495	-246.408	0.24696
1	0.00224495	0.00224495	-246.412	0.246964
1	0.00224495	0.00224495	-246.417	0.246969
1	0.00224495	0.00224495	-246.421	0.246973
1	0.00224495	0.00224495	-246.426	0.246978
1	0.00224495	0.00224495	-246.43	0.246982
1	0.00224495	0.00224495	-246.435	0.246987
1	0.00224495	0.00224495	-246.439	0.246991
1	0.00224495	0.00224495	-246.444	0.246996
1	0.00224495	0.00224495	-246.448	0.247
1	0.00224495	0.00224495	-246.453	0.247005
1	0.00224495	0.00224495	-246.457	0.247009
1	0.00224495	0.00224495	-246.462	0.247014
1	0.00224495	0.00224495	-246.466	0.247018
1	0.00224495	0.00224495	-246.471	0.247023
1	0.00224495	0.00224495	-246.475	0.247027
1	0.00224495	0.00224495	-246.48	0.247032
1	0.00224495	0.00224495	-246.484	0.247036
1	0.00224495	0.00224495	-246.489	0.247041
1	0.00224495	0.00224495	-246.493	0.247045
1	0.00224495	0.00224495	-246.498	0.24705
1	0.00224495	0.00224495	-246.502	0.247054
1	0.00224495	0.00224495	-246.507	0.247059
1	0.00224495	0.00224495	-246.511	0.247063
1	0.00224495	0.00224495	-246.516	0.247068
1	0.00224495	0.00224495	-246.52	0.247072
1	0.00224495	0.00224495	-246.525	0.247077
1	0.00224495	0.00224495	-246.529	0.247081
1	0.00224495	0.00224495	-246.534	0.247086
1	0.00224495	0.00224495	-246.538	0.24709
1	0.00224495	0.00224495	-246.543	0.247095
1	0.00224495	0.00224495	-246.547	0.247099
1	0.00224495	0.00224495	-246.552	0.247104
1	0.00224495	0.00224495	-246.556	0.247108
1	0.00224495	0.00224495	-246.56	0.247113
1	0.00224495	0.00224495	-246.565	0.247117
1	0.00224495	0.00224495	-246.569	0.247122
1	0.00224495	0.00224495	-246.574	0.247126
1	0.00224495	0.00224495	-246.578	0.247131
1	0.00224495	0.00224495	-246.583	0.247135
1	0.00224495	0.00224495	-246.587	0.24714
1	0.00224495	0.00224495	-246.592	0.247144
1	0.00224495	0.00224495	-246.596	0.247149
1	0.00224495	0.00224495	-246.601	0.247153
1	0.00224495	0.00224495	-246.605	0.247158
1	0.00224495	0.00224495	-246.61	0.247162
1	0.00224495	0.00224495	-246.614	0.247167
1	0.00224495	0.00224495	-246.619	0.247171
1	0.00224495	0.00224495	-246.623	0.247176
1	0.00224495	0.00224495	-246.628	0.24718
1	0.00224495	0.00224495	-246.632	0.247185
1	0.00224495	0.00224495	-246.637	0.247189
1	0.00224495	0.00224495	-246.641	0.247194
1	0.00224495	0.00224495	-246.646	0.247198
1	0.00224495	0.00224495	-246.65	0.247203
1	0.00224495	0.00224495	-246.655	0.247207
1	0.00224495	0.00224495	-246.659	0.247212
1	0.00224495	0.00224495	-246.664	0.247216
1	0.00224495	0.00224495	-246.668	0.247221
1	0.00224495	0.00224495	-246.673	0.247225
1	0.00224495	0.00224495	-246.677	0.24723
1	0.00224495	0.00224495	-246.682	0.247234
1	0.00224495	0.00224495	-246.686	0.247239
1	0.00224495	0.00224495	-246.691	0.247243
1	0.00224495	0.00224495	-246.695	0.247248
1	0.00224495	0.00224495	-246.7	0.247252
1	0.00224495	0.00224495	-246.704	0.247257
1	0.00224495	0.00224495	-246.709	0.247261
1	0.00224495	0.00224495	-246.713	0.247266
1	0.00224495	0.00224495	-246.718	0.24727
1	0.00224495	0.00224495	-246.722	0.247275
1	0.00224495	0.00224495	-246.727	0.247279
1	0.00224495	0.00224495	-246.731	0.247284
1	0.00224495	0.00224495	-246.736	0.247288
1	0.00224495	0.00224495	-246.74	0.247293
1	0.00224495	0.00224495	-246.745	0.247297
1	0.00224495	0.00224495	-246.749	0.247302
1	0.00224495	0.00224495	-246.754	0.247306
1	0.00224495	0.00224495	-246.758	0.247311
1	0.00224495	0.00224495	-246.763	0.247315
1	0.00224495	0.00224495	-246.767	0.24732
1	0.00224495	0.00224495	-246.772	0.247324
1	0.00224495	0.00224495	-246.776	0.247329
1	0.00224495	0.00224495	-246.781	0.247333
1	0.00224495	0.00224495	-246.785	0.247338
1	0.00224495	0.00224495	-246.789	0.247342
1	0.00224495	0.00224495	-246.794	0.247347
1	0.00224495	0.00224495	-246.798	0.247351
1	0.00224495	0.00224495	-246.803	0.247356
1	0.00224495	0.00224495	-246.807	0.24736
1	0.00224495	0.00224495	-246.812	0.247365
1	0.00224495	0.00224495	-246.816	0.247369
1	0.00224495	0.00224495	-246.821	0.247374
1	0.00224495	0.00224495	-246.825	0.247378
1	0.00224495	0.00224495	-246.83	0.247383
1	0.00224495	0.00224495	-246.834	0.247387
1	0.00224495	0.00224495	-246.839	0.247392
1	0.00224495	0.00224495	-246.843	0.247396
1	0.00224495	0.00224495	-246.848	0.247401
1	0.00224495	0.00224495	-246.852	0.247405
1	0.00224495	0.00224495	-246.857	0.24741
1	0.00224495	0.00224495	-246.861	0.247414
1	0.00224495	0.00224495	-246.866	0.247419
1	0.00224495	0.00224495	-246.87	0.247423
1	0.00224495	0.00224495	-246.875	0.247428
1	0.00224495	0.00224495	-246.879	0.247432
1	0.00224495	0.00224495	-246.884	0.247437
1	0.00224495	0.00224495	-246.888	0.247441
1	0.00224495	0.00224495	-246.893	0.247446
1	0.00224495	0.00224495	-246.897	0.24745
1	0.00224495	0.00224495	-246.902	0.247455
1	0.00224495	0.00224495	-246.906	0.247459
1	0.00224495	0.00224495	-246.911	0.247464
1	0.00224495	0.00224495	-246.915	0.247468
1	0.00224495	0.00224495	-246.92	0.247473
1	0.00224495	0.00224495	-246.924	0.247477
1	0.00224495	0.00224495	-246.929	0.247482
1	0.00224495	0.00224495	-246.933	0.247486
1	0.00224495	0.00224495	-246.938	0.247491
1	0.00224495	0.00224495	-246.942	0.247495
1	0.00224495	0.00224495	-246.947	0.2475
1	0.00224495	0.00224495	-246.951	0.247504
1	0.00224495	0.00224495	-246.956	0.247509
1	0.00224495	0.00224495	-246.96	0.247513
1	0.00224495	0.00224495	-246.965	0.247518
1	0.00224495	0.00224495	-246.969	0.247522
1	0.00224495	0.00224495	-246.974	0.247527
1	0.00224495	0.00224495	-246.978	0.247531
1	0.00224495	0.00224495	-246.983	0.247536
1	0.00224495	0.00224495	-246.987	0.24754
1	0.00224495	0.00224495	-246.992	0.247545
1	0.00224495	0.00224495	-246.996	0.247549
1	0.00224495	0.00224495	-247.001	0.247554
1	0.00224495	0.00224495	-247.005	0.247558
1	0.00224495	0.00224495	-247.009	0.247563
1	0.00224495	0.00224495	-247.014	0.247567
1	0.00224495	0.00224495	-247.018	0.247572
1	0.00224495	0.00224495	-247.023	0.247576
1	0.00224495	0.00224495	-247.027	0.247581
1	0.00224495	0.00224495	-247.032	0.247585
1	0.00224495	0.00224495	-247.036	0.24759
1	0.00224495	0.00224495	-247.041	0.247594
1	0.00224495	0.00224495	-247.045	0.247599
1	0.00224495	0.00224495	-247.05	0.247603
1	0.00224495	0.00224495	-247.054	0.247608
1	0.00224495	0.00224495	-247.059	0.247612
1	0.00224495	0.00224495	-247.063	0.247617
1	0.00224495	0.00224495	-247.068	0.247621
1	0.00224495	0.00224495	-247.072	0.247626
1	0.00224495	0.00224495	-247.077	0.24763
1	0.00224495	0.00224495	-247.081	0.247635
1	0.00224495	0.00224495	-247.086	0.247639
1	0.00224495	0.00224495	-247.09	0.247644
1	0.00224495	0.00224495	-247.095	0.247648
1	0.00224495	0.00224495	-247.099	0.247653
1	0.00224495	0.00224495	-247.104	0.247657
1	0.00224495	0.00224495	-247.108	0.247662
1	0.00224495	0.00224495	-247.113	0.247666
1	0.00224495	0.00224495	-247.117	0.247671
1	0.00224495	0.00224495	-247.122	0.247675
1	0.00224495	0.00224495	-247.126	0.24768
1	0.00224495	0.00224495	-247.131	0.247684
1	0.00224495	0.00224495	-247.135	0.247689
1	0.00224495	0.00224495	-247.14	0.247693
1	0.00224495	0.00224495	-247.144	0.247698
1	0.00224495	0.00224495	-247.149	0.247702
1	0.00224495	0.00224495	-247.153	0.247707
1	0.00224495	0.00224495	-247.158	0.247711
1	0.00224495	0.00224495	-247.162	0.247716
1	0.00224495	0.00224495	-247.167	0.24772
1	0.00224495	0.00224495	-247.171	0.247725
1	0.00224495	0.00224495	-247.176	0.247729
1	0.00224495	0.00224495	-247.18	0.247734
1	0.00224495	0.00224495	-247.185	0.247738
1	0.00224495	0.00224495	-247.189	0.247743
1	0.00224495	0.00224495	-247.194	0.247747
1	0.00224495	0.00224495	-247.198	0.247752
1	0.00224495	0.00224495	-247.203	0.247756
1	0.00224495	0.00224495	-247.207	0.247761
1	0.00224495	0.00224495	-247.212	0.247765
1	0.00224495	0.00224495	-247.216	0.24777
1	0.00224495	0.00224495	-247.221	0.247774
1	0.00224495	0.00224495	-247.225	0.247779
1	0.00224495	0.00224495	-247.229	0.247783
1	0.00224495	0.00224495	-247.234	0.247788
1	0.00224495	0.00224495	-247.238	0.247792
1	0.00224495	0.00224495	-247.243	0.247797
1	0.00224495	0.00224495	-247.247	0.247801
1	0.00224495	0.00224495	-247.252	0.247806
1	0.00224495	0.00224495	-247.256	0.24781
1	0.00224495	0.00224495	-247.261	0.247815
1	0.00224495	0.00224495	-247.265	0.247819
1	0.00224495	0.00224495	-247.27	0.247824
1	0.00224495	0.00224495	-247.274	0.247828
1	0.00224495	0.00224495	-247.279	0.247833
1	0.00224495	0.00224495	-247.283	0.247837
1	0.00224495	0.00224495	-247.288	0.247842
1	0.00224495	0.00224495	-247.292	0.247846
1	0.00224495	0.00224495	-247.297	0.247851
1	0.00224495	0.00224495	-247.301	0.247855
1	0.00224495	0.00224495	-247.306	0.24786
1	0.00224495	0.00224495	-247.31	0.247864
1	0.00224495	0.00224495	-247.315	0.247869
1	0.00224495	0.00224495	-247.319	0.247873
1	0.00224495	0.00224495	-247.324	0.247878
1	0.00224495	0.00224495	-247.328	0.247882
1	0.00224495	0.00224495	-247.333	0.247887
1	0.00224495	0.00224495	-247.337	0.247891
1	0.00224495	0.00224495	-247.342	0.247896
1	0.00224495	0.00224495	-247.346	0.2479
1	0.00224495	0.00224495	-247.351	0.247905
1	0.00224495	0.00224495	-247.355	0.247909
1	0.00224495	0.00224495	-247.36	0.247914
1	0.00224495	0.00224495	-247.364	0.247918
1	0.00224495	0.00224495	-247.369	0.247923
1	0.00224495	0.00224495	-247.373	0.247927
1	0.00224495	0.00224495	-247.378	0.247932
1	0.00224495	0.00224495	-247.382	0.247936
1	0.00224495	0.00224495	-247.387	0.247941
1	0.00224495	0.00224495	-247.391	0.247945
1	0.00224495	0.00224495	-247.396	0.24795
1	0.00224495	0.00224495	-247.4	0.247954
1	0.00224495	0.00224495	-247.405	0.247959
1	0.00224495	0.00224495	-247.409	0.247963
1	0.00224495	0.00224495	-247.414	0.247968
1	0.00224495	0.00224495	-247.418	0.247972
1	0.00224495	0.00224495	-247.423	0.247977
1	0.00224495	0.00224495	-247.427	0.247981
1	0.00224495	0.00224495	-247.432	0.247986
1	0.00224495	0.00224495	-247.436	0.24799
1	0.00224495	0.00224495	-247.441	0.247995
1	0.00224495	0.00224495	-247.445	0.247999
1	0.00224495	0.00224495	-247.449	0.248004
1	0.00224495	0.00224495	-247.454	0.248008
1	0.00224495	0.00224495	-247.458	0.248013
1	0.00224495	0.00224495	-247.463	0.248017
1	0.00224495	0.00224495	-247.467	0.248022
1	0.00224495	0.00224495	-247.472	0.248026
1	0.00224495	0.00224495	-247.476	0.248031
1	0.00224495	0.00224495	-247.481	0.248035
1	0.00224495	0.00224495	-247.485	0.24804
1	0.00224495	0.00224495	-247.49	0.248044
1	0.00224495	0.00224495	-247.494	0.248049
1	0.00224495	0.00224495	-247.499	0.248053
1	0.00224495	0.00224495	-247.503	0.248058
1	0.00224495	0.00224495	-247.508	0.248062
1	0.00224495	0.00224495	-247.512	0.248067
1	0.00224495	0.00224495	-247.517	0.248071
1	0.00224495	0.00224495	-247.521	0.248076
1	0.00224495	0.00224495	-247.526	0.24808
1	0.00224495	0.00224495	-247.53	0.248085
1	0.00224495	0.00224495	-247.535	0.248089
1	0.00224495	0.00224495	-247.539	0.248094
1	0.00224495	0.00224495	-247.544	0.248098
1	0.00224495	0.00224495	-247.548	0.248103
1	0.00224495	0.00224495	-247.553	0.248107
1	0.00224495	0.00224495	-247.557	0.248112
1	0.00224495	0.00224495	-247.562	0.248116
1	0.00224495	0.00224495	-247.566	0.248121
1	0.00224495	0.00224495	-247.571	0.248125
1	0.00224495	0.00224495	-247.575	0.24813
1	0.00224495	0.00224495	-247.58	0.248134
1	0.00224495	0.00224495	-247.584	0.248139
1	0.00224495	0.00224495	-247.589	0.248143
1	0.00224495	0.00224495	-247.593	0.248148
1	0.00224495	0.00224495	-247.598	0.248152
1	0.00224495	0.00224495	-247.602	0.248157
1	0.00224495	0.00224495	-247.607	0.248161
1	0.00224495	0.00224495	-247.611	0.248166
1	0.00224495	0.00224495	-247.616	0.24817
1	0.00224495	0.00224495	-247.62	0.248175
1	0.00224495	0.00224495	-247.625	0.248179
1	0.00224495	0.00224495	-247.629	0.248184
1	0.00224495	0.00224495	-247.634	0.248188
1	0.00224495	0.00224495	-247.638	0.248193
1	0.00224495	0.00224495	-247.643	0.248197
1	0.00224495	0.00224495	-247.647	0.248202
1	0.00224495	0.00224495	-247.652	0.248206
1	0.00224495	0.00224495	-247.656	0.248211
1	0.00224495	0.00224495	-247.661	0.248215
1	0.00224495	0.00224495	-247.665	0.24822
1	0.00224495	0.00224495	-247.669	0.248224
1	0.00224495	0.00224495	-247.674	0.248229
1	0.00224495	0.00224495	-247.678	0.248233
1	0.00224495	0.00224495	-247.683	0.248238
1	0.00224495	0.00224495	-247.687	0.248242
1	0.00224495	0.00224495	-247.692	0.248247
1	0.00224495	0.00224495	-247.696	0.248251
1	0.00224495	0.00224495	-247.701	0.248256
1	0.00224495	0.00224495	-247.705	0.24826
1	0.00224495	0.00224495	-247.71	0.248265
1	0.00224495	0.00224495	-247.714	0.248269
1	0.00224495	0.00224495	-247.719	0.248274
1	0.00224495	0.00224495	-247.723	0.248278
1	0.00224495	0.00224495	-247.728	0.248283
1	0.00224495	0.00224495	-247.732	0.248287
1	0.00224495	0.00224495	-247.737	0.248292
1	0.00224495	0.00224495	-247.741	0.248296
1	0.00224495	0.00224495	-247.746	0.248301
1	0.00224495	0.00224495	-247.75	0.248305
1	0.00224495	0.00224495	-247.755	0.24831
1	0.00224495	0.00224495	-247.759	0.248314
1	0.00224495	0.00224495	-247.764	0.248319
1	0.00224495	0.00224495	-247.768	0.248323
1	0.00224495	0.00224495	-247.773	0.248328
1	0.00224495	0.00224495	-247.777	0.248332
1	0.00224495	0.00224495	-247.782	0.248337
1	0.00224495	0.00224495	-247.786	0.248341
1	0.00224495	0.00224495	-247.791	0.248346
1	0.00224495	0.00224495	-247.795	0.24835
1	0.00224495	0.00224495	-247.8	0.248355
1	0.00224495	0.00224495	-247.804	0.248359
1	0.00224495	0.00224495	-247.809	0.248364
1	0.00224495	0.00224495	-247.813	0.248368
1	0.00224495	0.00224495	-247.818	0.248373
1	0.00224495	0.00224495	-247.822	0.248377
1	0.00224495	0.00224495	-247.827	0.248382
1	0.00224495	0.00224495	-247.831	0.248386
1	0.00224495	0.00224495	-247.836	0.248391
1	0.00224495	0.00224495	-247.84	0.248395
1	0.00224495	0.00224495	-247.845	0.2484
1	0.00224495	0.00224495	-247.849	0.248404
1	0.00224495	0.00224495	-247.854	0.248409
1	0.00224495	0.00224495	-247.858	0.248413
1	0.00224495	0.00224495	-247.863	0.248418
1	0.00224495	0.00224495	-247.867	0.248422
1	0.00224495	0.00224495	-247.872	0.248427
1	0.00224495	0.00224495	-247.876	0.248431
1	0.00224495	0.00224495	-247.881	0.248436
1	0.00224495	0.00224495	-247.885	0.24844
1	0.00224495	0.00224495	-247.89	0.248445
1	0.00224495	0.00224495	-247.894	0.248449
1	0.00224495	0.00224495	-247.898	0.248454
1	0.00224495	0.00224495	-247.903	0.248458
1	0.00224495	0.00224495	-247.907	0.248463
1	0.00224495	0.00224495	-247.912	0.248467
1	0.00224495	0.00224495	-247.916	0.248472
1	0.00224495	0.00224495	-247.921	0.248476
1	0.00224495	0.00224495	-247.925	0.248481
1	0.00224495	0.00224495	-247.93	0.248485
1	0.00224495	0.00224495	-247.934	0.24849
1	0.00224495	0.00224495	-247.939	0.248494
1	0.00224495	0.00224495	-247.943	0.248499
1	0.00224495	0.00224495	-247.948	0.248503
1	0.00224495	0.00224495	-247.952	0.248508
1	0.00224495	0.00224495	-247.957	0.248512
1	0.00224495	0.00224495	-247.961	0.248517
1	0.00224495	0.00224495	-247.966	0.248521
1	0.00224495	0.00224495	-247.97	0.248526
1	0.00224495	0.00224495	-247.975	0.24853
1	0.00224495	0.00224495	-247.979	0.248535
1	0.00224495	0.00224495	-247.984	0.248539
1	0.00224495	0.00224495	-247.988	0.248544
1	0.00224495	0.00224495	-247.993	0.248548
1	0.00224495	0.00224495	-247.997	0.248553
1	0.00224495	0.00224495	-248.002	0.248557
1	0.00224495	0.00224495	-248.006	0.248562
1	0.00224495	0.00224495	-248.011	0.248566
1	0.00224495	0.00224495	-248.015	0.248571
1	0.00224495	0.00224495	-248.02	0.248575
1	0.00224495	0.00224495	-248.024	0.24858
1	0.00224495	0.00224495	-248.029	0.248584
1	0.00224495	0.00224495	-248.033	0.248589
1	0.00224495	0.00224495	-248.038	0.248593
1	0.00224495	0.00224495	-248.042	0.248598
1	0.00224495	0.00224495	-248.047	0.248602
1	0.00224495	0.00224495	-248.051	0.248607
1	0.00224495	0.00224495	-248.056	0.248611
1	0.00224495	0.00224495	-248.06	0.248616
1	0.00224495	0.00224495	-248.065	0.24862
1	0.00224495	0.00224495	-248.069	0.248625
1	0.00224495	0.00224495	-248.074	0.248629
1	0.00224495	0.00224495	-248.078	0.248634
1	0.00224495	0.00224495	-248.083	0.248638
1	0.00224495	0.00224495	-248.087	0.248643
1	0.00224495	0.00224495	-248.092	0.248647
1	0.00224495	0.00224495	-248.096	0.248652
1	0.00224495	0.00224495	-248.101	0.248656
1	0.00224495	0.00224495	-248.105	0.248661
1	0.00224495	0.00224495	-248.11	0.248665
1	0.00224495	0.00224495	-248.114	0.24867
1	0.00224495	0.00224495	-248.118	0.248674
1	0.00224495	0.00224495	-248.123	0.248679
1	0.00224495	0.00224495	-248.127	0.248683
1	0.00224495	0.00224495	-248.132	0.248688
1	0.00224495	0.00224495	-248.136	0.248692
1	0.00224495	0.00224495	-248.141	0.248697
1	0.00224495	0.00224495	-248.145	0.248701
1	0.00224495	0.00224495	-248.15	0.248706
1	0.00224495	0.00224495	-248.154	0.24871
1	0.00224495	0.00224495	-248.159	0.248715
1	0.00224495	0.00224495	-248.163	0.248719
1	0.00224495	0.00224495	-248.168	0.248724
1	0.00224495	0.00224495	-248.172	0.248728
1	0.00224495	0.00224495	-248.177	0.248733
1	0.00224495	0.00224495	-248.181	0.248737
1	0.00224495	0.00224495	-248.186	0.248742
1	0.00224495	0.00224495	-248.19	0.248746
1	0.00224495	0.00224495	-248.195	0.248751
1	0.00224495	0.00224495	-248.199	0.248755
1	0.00224495	0.00224495	-248.204	0.24876
1	0.00224495	0.00224495	-248.208	0.248764
1	0.00224495	0.00224495	-248.213	0.248769
1	0.00224495	0.00224495	-248.217	0.248773
1	0.00224495	0.00224495	-248.222	0.248778
1	0.00224495	0.00224495	-248.226	0.248782
1	0.00224495	0.00224495	-248.231	0.248787
1	0.00224495	0.00224495	-248.235	0.248791
1	0.00224495	0.00224495	-248.24	0.248796
1	0.00224495	0.00224495	-248.244	0.2488
1	0.00224495	0.00224495	-248.249	0.248805
1	0.00224495	0.00224495	-248.253	0.248809
1	0.00224495	0.00224495	-248.258	0.248814
1	0.00224495	0.00224495	-248.262	0.248818
1	0.00224495	0.00224495	-248.267	0.248823
1	0.00224495	0.00224495	-248.271	0.248827
1	0.00224495	0.00224495	-248.276	0.248832
1	0.00224495	0.00224495	-248.28	0.248836
1	0.00224495	0.00224495	-248.285	0.248841
1	0.00224495	0.00224495	-248.289	0.248845
1	0.00224495	0.00224495	-248.294	0.24885
1	0.00224495	0.00224495	-248.298	0.248854
1	0.00224495	0.00224495	-248.303	0.248859
1	0.00224495	0.00224495	-248.307	0.248863
1	0.00224495	0.00224495	-248.312	0.248868
1	0.00224495	0.00224495	-248.316	0.248872
1	0.00224495	0.00224495	-248.321	0.248877
1	0.00224495	0.00224495	-248.325	0.248881
1	0.00224495	0.00224495	-248.33	0.248886
1	0.00224495	0.00224495	-248.334	0.24889
1	0.00224495	0.00224495	-248.338	0.248895
1	0.00224495	0.00224495	-248.343	0.248899
1	0.00224495	0.00224495	-248.347	0.248904
1	0.00224495	0.00224495	-248.352	0.248908
1	0.00224495	0.00224495	-248.356	0.248913
1	0.00224495	0.00224495	-248.361	0.248917
1	0.00224495	0.00224495	-248.365	0.248922
1	0.00224495	0.00224495	-248.37	0.248926
1	0.00224495	0.00224495	-248.374	0.248931
1	0.00224495	0.00224495	-248.379	0.248935
1	0.00224495	0.00224495	-248.383	0.24894
1	0.00224495	0.00224495	-248.388	0.248944
1	0.00224495	0.00224495	-248.392	0.248949
1	0.00224495	0.00224495	-248.397	0.248953
1	0.00224495	0.00224495	-248.401	0.248958
1	0.00224495	0.00224495	-248.406	0.248962
1	0.00224495	0.00224495	-248.41	0.248967
1	0.00224495	0.00224495	-248.415	0.248971
1	0.00224495	0.00224495	-248.419	0.248976
1	0.00224495	0.00224495	-248.424	0.24898
1	0.00224495	0.00224495	-248.428	0.248985
1	0.00224495	0.00224495	-248.433	0.248989
1	0.00224495	0.00224495	-248.437	0.248994
1	0.00224495	0.00224495	-248.442	0.248998
