Time	Iv
0.008046	2.67876
0.008047	2.67809
0.008048	2.67742
0.008049	2.67675
0.00805	2.67608
0.008051	2.67541
0.008052	2.67474
0.008053	2.67408
0.008054	2.67341
0.008055	2.67274
0.008056	2.67207
0.008057	2.6714
0.008059	2.6716
0.00806	2.67179
0.008061	2.67198
0.008062	2.67216
0.008063	2.67235
0.008064	2.67254
0.008065	2.67272
0.008066	2.6729
0.008067	2.67308
0.008068	2.67326
0.008069	2.67343
0.00807	2.67361
0.008071	2.67378
0.008072	2.67395
0.008073	2.67412
0.008074	2.67429
0.008075	2.67445
0.008076	2.67461
0.008077	2.67478
0.008078	2.67494
0.008079	2.6751
0.00808	2.67525
0.008081	2.67541
0.008082	2.67556
0.008083	2.67571
0.008084	2.67586
0.008085	2.67601
0.008086	2.67616
0.008087	2.6763
0.008088	2.67645
0.008089	2.67659
0.00809	2.67673
0.008091	2.67687
0.008092	2.677
0.008093	2.67714
0.008094	2.67727
0.008095	2.6774
0.008096	2.67753
0.008097	2.67766
0.008098	2.67779
0.008099	2.67791
0.0081	2.67803
0.008101	2.67815
0.008102	2.67827
0.008103	2.67839
0.008104	2.67851
0.008105	2.67862
0.008106	2.67873
0.008107	2.67884
0.008108	2.67895
0.008109	2.67906
0.008111	2.67839
0.008112	2.67772
0.008113	2.67705
0.008114	2.67638
0.008115	2.67571
0.008116	2.67505
0.008117	2.67438
0.008118	2.67371
0.008119	2.67304
0.00812	2.67237
0.008121	2.6717
0.008122	2.67104
0.008123	2.67037
0.008124	2.6697
0.008125	2.66903
0.008126	2.66837
0.008127	2.6677
0.008128	2.66703
0.008129	2.66637
0.00813	2.6657
0.008131	2.66503
0.008132	2.66437
0.008133	2.6637
0.008134	2.66304
0.008135	2.66237
0.008136	2.66171
0.008137	2.66104
0.008138	2.66038
0.008139	2.65971
0.00814	2.65905
0.008141	2.65838
0.008142	2.65772
0.008143	2.65705
0.008144	2.65639
0.008145	2.65572
0.008146	2.65506
0.008147	2.6544
0.008148	2.65373
0.008149	2.65307
0.00815	2.65241
0.008151	2.65174
0.008152	2.65108
0.008153	2.65042
0.008154	2.64976
0.008155	2.64909
0.008156	2.64843
0.008157	2.64777
0.008158	2.64711
0.008159	2.64645
0.00816	2.64579
0.008161	2.64512
0.008163	2.64529
0.008164	2.64545
0.008165	2.64561
0.008166	2.64577
0.008167	2.64593
0.008168	2.64609
0.008169	2.64624
0.00817	2.64639
0.008171	2.64654
0.008172	2.64669
0.008173	2.64684
0.008174	2.64699
0.008175	2.64713
0.008176	2.64727
0.008177	2.64741
0.008178	2.64755
0.008179	2.64769
0.00818	2.64783
0.008181	2.64796
0.008182	2.64809
0.008183	2.64822
0.008184	2.64835
0.008185	2.64848
0.008186	2.64861
0.008187	2.64873
0.008188	2.64885
0.008189	2.64897
0.00819	2.64909
0.008191	2.64921
0.008192	2.64933
0.008193	2.64944
0.008194	2.64955
0.008195	2.64966
0.008196	2.64977
0.008197	2.64988
0.008198	2.64999
0.008199	2.65009
0.0082	2.65019
0.008201	2.65029
0.008202	2.65039
0.008203	2.65049
0.008204	2.65058
0.008205	2.65068
0.008206	2.65077
0.008207	2.65086
0.008208	2.65095
0.008209	2.65104
0.00821	2.65112
0.008211	2.65121
0.008212	2.65129
0.008213	2.65137
0.008215	2.65071
0.008216	2.65004
0.008217	2.64938
0.008218	2.64872
0.008219	2.64806
0.00822	2.6474
0.008221	2.64673
0.008222	2.64607
0.008223	2.64541
0.008224	2.64475
0.008225	2.64409
0.008226	2.64343
0.008227	2.64277
0.008228	2.64211
0.008229	2.64145
0.00823	2.64079
0.008231	2.64013
0.008232	2.63947
0.008233	2.63881
0.008234	2.63815
0.008235	2.63749
0.008236	2.63683
0.008237	2.63617
0.008238	2.63551
0.008239	2.63485
0.00824	2.63419
0.008241	2.63354
0.008242	2.63288
0.008243	2.63222
0.008244	2.63156
0.008245	2.6309
0.008246	2.63025
0.008247	2.62959
0.008248	2.62893
0.008249	2.62827
0.00825	2.62762
0.008251	2.62696
0.008252	2.6263
0.008253	2.62565
0.008254	2.62499
0.008255	2.62434
0.008256	2.62368
0.008257	2.62302
0.008258	2.62237
0.008259	2.62171
0.00826	2.62106
0.008261	2.6204
0.008262	2.61975
0.008263	2.61909
0.008264	2.61844
0.008265	2.61778
0.008267	2.61792
0.008268	2.61806
0.008269	2.61819
0.00827	2.61832
0.008271	2.61846
0.008272	2.61858
0.008273	2.61871
0.008274	2.61884
0.008275	2.61896
0.008276	2.61909
0.008277	2.61921
0.008278	2.61933
0.008279	2.61944
0.00828	2.61956
0.008281	2.61967
0.008282	2.61979
0.008283	2.6199
0.008284	2.62001
0.008285	2.62012
0.008286	2.62022
0.008287	2.62033
0.008288	2.62043
0.008289	2.62053
0.00829	2.62063
0.008291	2.62073
0.008292	2.62083
0.008293	2.62092
0.008294	2.62101
0.008295	2.62111
0.008296	2.6212
0.008297	2.62128
0.008298	2.62137
0.008299	2.62146
0.0083	2.62154
0.008301	2.62162
0.008302	2.6217
0.008303	2.62178
0.008304	2.62186
0.008305	2.62193
0.008306	2.622
0.008307	2.62208
0.008308	2.62215
0.008309	2.62221
0.00831	2.62228
0.008311	2.62235
0.008312	2.62241
0.008313	2.62247
0.008314	2.62253
0.008315	2.62259
0.008316	2.62265
0.008317	2.6227
0.008319	2.62205
0.00832	2.62139
0.008321	2.62074
0.008322	2.62008
0.008323	2.61943
0.008324	2.61877
0.008325	2.61812
0.008326	2.61746
0.008327	2.61681
0.008328	2.61616
0.008329	2.6155
0.00833	2.61485
0.008331	2.61419
0.008332	2.61354
0.008333	2.61289
0.008334	2.61223
0.008335	2.61158
0.008336	2.61093
0.008337	2.61028
0.008338	2.60962
0.008339	2.60897
0.00834	2.60832
0.008341	2.60767
0.008342	2.60702
0.008343	2.60636
0.008344	2.60571
0.008345	2.60506
0.008346	2.60441
0.008347	2.60376
0.008348	2.60311
0.008349	2.60246
0.00835	2.60181
0.008351	2.60116
0.008352	2.60051
0.008353	2.59986
0.008354	2.59921
0.008355	2.59856
0.008356	2.59791
0.008357	2.59726
0.008358	2.59661
0.008359	2.59596
0.00836	2.59531
0.008361	2.59466
0.008362	2.59402
0.008363	2.59337
0.008364	2.59272
0.008365	2.59207
0.008366	2.59142
0.008367	2.59077
0.008368	2.59013
0.008369	2.58948
0.008371	2.58959
0.008372	2.5897
0.008373	2.58981
0.008374	2.58992
0.008375	2.59003
0.008376	2.59013
0.008377	2.59023
0.008378	2.59033
0.008379	2.59043
0.00838	2.59053
0.008381	2.59063
0.008382	2.59072
0.008383	2.59082
0.008384	2.59091
0.008385	2.591
0.008386	2.59109
0.008387	2.59117
0.008388	2.59126
0.008389	2.59134
0.00839	2.59142
0.008391	2.5915
0.008392	2.59158
0.008393	2.59166
0.008394	2.59173
0.008395	2.59181
0.008396	2.59188
0.008397	2.59195
0.008398	2.59202
0.008399	2.59209
0.0084	2.59215
0.008401	2.59222
0.008402	2.59228
0.008403	2.59234
0.008404	2.5924
0.008405	2.59246
0.008406	2.59251
0.008407	2.59257
0.008408	2.59262
0.008409	2.59267
0.00841	2.59272
0.008411	2.59277
0.008412	2.59281
0.008413	2.59286
0.008414	2.5929
0.008415	2.59294
0.008416	2.59298
0.008417	2.59302
0.008418	2.59306
0.008419	2.59309
0.00842	2.59313
0.008421	2.59316
0.008423	2.59251
0.008424	2.59186
0.008425	2.59122
0.008426	2.59057
0.008427	2.58992
0.008428	2.58927
0.008429	2.58863
0.00843	2.58798
0.008431	2.58733
0.008432	2.58669
0.008433	2.58604
0.008434	2.58539
0.008435	2.58475
0.008436	2.5841
0.008437	2.58346
0.008438	2.58281
0.008439	2.58216
0.00844	2.58152
0.008441	2.58087
0.008442	2.58023
0.008443	2.57958
0.008444	2.57894
0.008445	2.57829
0.008446	2.57765
0.008447	2.57701
0.008448	2.57636
0.008449	2.57572
0.00845	2.57507
0.008451	2.57443
0.008452	2.57379
0.008453	2.57314
0.008454	2.5725
0.008455	2.57186
0.008456	2.57121
0.008457	2.57057
0.008458	2.56993
0.008459	2.56929
0.00846	2.56865
0.008461	2.568
0.008462	2.56736
0.008463	2.56672
0.008464	2.56608
0.008465	2.56544
0.008466	2.5648
0.008467	2.56415
0.008468	2.56351
0.008469	2.56287
0.00847	2.56223
0.008471	2.56159
0.008472	2.56095
0.008473	2.56031
0.008475	2.5604
0.008476	2.56049
0.008477	2.56057
0.008478	2.56066
0.008479	2.56074
0.00848	2.56082
0.008481	2.5609
0.008482	2.56098
0.008483	2.56106
0.008484	2.56113
0.008485	2.5612
0.008486	2.56128
0.008487	2.56135
0.008488	2.56141
0.008489	2.56148
0.00849	2.56155
0.008491	2.56161
0.008492	2.56167
0.008493	2.56173
0.008494	2.56179
0.008495	2.56185
0.008496	2.56191
0.008497	2.56196
0.008498	2.56201
0.008499	2.56206
0.0085	2.56211
0.008501	2.56216
0.008502	2.56221
0.008503	2.56225
0.008504	2.5623
0.008505	2.56234
0.008506	2.56238
0.008507	2.56242
0.008508	2.56245
0.008509	2.56249
0.00851	2.56252
0.008511	2.56255
0.008512	2.56259
0.008513	2.56261
0.008514	2.56264
0.008515	2.56267
0.008516	2.56269
0.008517	2.56272
0.008518	2.56274
0.008519	2.56276
0.00852	2.56277
0.008521	2.56279
0.008522	2.56281
0.008523	2.56282
0.008524	2.56283
0.008525	2.56284
0.008527	2.5622
0.008528	2.56156
0.008529	2.56092
0.00853	2.56028
0.008531	2.55964
0.008532	2.559
0.008533	2.55836
0.008534	2.55772
0.008535	2.55708
0.008536	2.55644
0.008537	2.5558
0.008538	2.55517
0.008539	2.55453
0.00854	2.55389
0.008541	2.55325
0.008542	2.55261
0.008543	2.55197
0.008544	2.55134
0.008545	2.5507
0.008546	2.55006
0.008547	2.54942
0.008548	2.54879
0.008549	2.54815
0.00855	2.54751
0.008551	2.54688
0.008552	2.54624
0.008553	2.5456
0.008554	2.54497
0.008555	2.54433
0.008556	2.54369
0.008557	2.54306
0.008558	2.54242
0.008559	2.54179
0.00856	2.54115
0.008561	2.54052
0.008562	2.53988
0.008563	2.53925
0.008564	2.53861
0.008565	2.53798
0.008566	2.53734
0.008567	2.53671
0.008568	2.53608
0.008569	2.53544
0.00857	2.53481
0.008571	2.53417
0.008572	2.53354
0.008573	2.53291
0.008574	2.53228
0.008575	2.53164
0.008576	2.53101
0.008577	2.53038
0.008579	2.53044
0.00858	2.53051
0.008581	2.53057
0.008582	2.53064
0.008583	2.5307
0.008584	2.53076
0.008585	2.53082
0.008586	2.53087
0.008587	2.53093
0.008588	2.53098
0.008589	2.53103
0.00859	2.53108
0.008591	2.53113
0.008592	2.53118
0.008593	2.53122
0.008594	2.53127
0.008595	2.53131
0.008596	2.53135
0.008597	2.53139
0.008598	2.53143
0.008599	2.53147
0.0086	2.5315
0.008601	2.53153
0.008602	2.53157
0.008603	2.5316
0.008604	2.53163
0.008605	2.53165
0.008606	2.53168
0.008607	2.5317
0.008608	2.53173
0.008609	2.53175
0.00861	2.53177
0.008611	2.53178
0.008612	2.5318
0.008613	2.53182
0.008614	2.53183
0.008615	2.53184
0.008616	2.53185
0.008617	2.53186
0.008618	2.53187
0.008619	2.53187
0.00862	2.53188
0.008621	2.53188
0.008622	2.53188
0.008623	2.53188
0.008624	2.53188
0.008625	2.53187
0.008626	2.53187
0.008627	2.53186
0.008628	2.53186
0.008629	2.53185
0.008631	2.53121
0.008632	2.53058
0.008633	2.52995
0.008634	2.52932
0.008635	2.52868
0.008636	2.52805
0.008637	2.52742
0.008638	2.52679
0.008639	2.52616
0.00864	2.52552
0.008641	2.52489
0.008642	2.52426
0.008643	2.52363
0.008644	2.523
0.008645	2.52237
0.008646	2.52174
0.008647	2.52111
0.008648	2.52048
0.008649	2.51985
0.00865	2.51922
0.008651	2.51859
0.008652	2.51796
0.008653	2.51733
0.008654	2.5167
0.008655	2.51607
0.008656	2.51544
0.008657	2.51482
0.008658	2.51419
0.008659	2.51356
0.00866	2.51293
0.008661	2.5123
0.008662	2.51167
0.008663	2.51105
0.008664	2.51042
0.008665	2.50979
0.008666	2.50916
0.008667	2.50854
0.008668	2.50791
0.008669	2.50728
0.00867	2.50666
0.008671	2.50603
0.008672	2.5054
0.008673	2.50478
0.008674	2.50415
0.008675	2.50353
0.008676	2.5029
0.008677	2.50227
0.008678	2.50165
0.008679	2.50102
0.00868	2.5004
0.008681	2.49977
0.008683	2.49982
0.008684	2.49987
0.008685	2.49991
0.008686	2.49995
0.008687	2.5
0.008688	2.50003
0.008689	2.50007
0.00869	2.50011
0.008691	2.50015
0.008692	2.50018
0.008693	2.50021
0.008694	2.50024
0.008695	2.50027
0.008696	2.5003
0.008697	2.50033
0.008698	2.50035
0.008699	2.50037
0.0087	2.5004
0.008701	2.50042
0.008702	2.50043
0.008703	2.50045
0.008704	2.50047
0.008705	2.50048
0.008706	2.50049
0.008707	2.50051
0.008708	2.50051
0.008709	2.50052
0.00871	2.50053
0.008711	2.50053
0.008712	2.50054
0.008713	2.50054
0.008714	2.50054
0.008715	2.50054
0.008716	2.50054
0.008717	2.50053
0.008718	2.50053
0.008719	2.50052
0.00872	2.50051
0.008721	2.5005
0.008722	2.50049
0.008723	2.50048
0.008724	2.50047
0.008725	2.50045
0.008726	2.50043
0.008727	2.50041
0.008728	2.50039
0.008729	2.50037
0.00873	2.50035
0.008731	2.50032
0.008732	2.5003
0.008733	2.50027
0.008735	2.49965
0.008736	2.49902
0.008737	2.4984
0.008738	2.49777
0.008739	2.49715
0.00874	2.49652
0.008741	2.4959
0.008742	2.49528
0.008743	2.49465
0.008744	2.49403
0.008745	2.4934
0.008746	2.49278
0.008747	2.49216
0.008748	2.49154
0.008749	2.49091
0.00875	2.49029
0.008751	2.48967
0.008752	2.48905
0.008753	2.48842
0.008754	2.4878
0.008755	2.48718
0.008756	2.48656
0.008757	2.48594
0.008758	2.48532
0.008759	2.48469
0.00876	2.48407
0.008761	2.48345
0.008762	2.48283
0.008763	2.48221
0.008764	2.48159
0.008765	2.48097
0.008766	2.48035
0.008767	2.47973
0.008768	2.47911
0.008769	2.47849
0.00877	2.47787
0.008771	2.47725
0.008772	2.47663
0.008773	2.47601
0.008774	2.47539
0.008775	2.47478
0.008776	2.47416
0.008777	2.47354
0.008778	2.47292
0.008779	2.4723
0.00878	2.47169
0.008781	2.47107
0.008782	2.47045
0.008783	2.46983
0.008784	2.46921
0.008785	2.4686
0.008787	2.46863
0.008788	2.46865
0.008789	2.46868
0.00879	2.46871
0.008791	2.46873
0.008792	2.46875
0.008793	2.46877
0.008794	2.46879
0.008795	2.46881
0.008796	2.46882
0.008797	2.46884
0.008798	2.46885
0.008799	2.46886
0.0088	2.46887
0.008801	2.46888
0.008802	2.46889
0.008803	2.46889
0.008804	2.4689
0.008805	2.4689
0.008806	2.4689
0.008807	2.4689
0.008808	2.4689
0.008809	2.4689
0.00881	2.46889
0.008811	2.46889
0.008812	2.46888
0.008813	2.46887
0.008814	2.46886
0.008815	2.46885
0.008816	2.46883
0.008817	2.46882
0.008818	2.4688
0.008819	2.46878
0.00882	2.46876
0.008821	2.46874
0.008822	2.46872
0.008823	2.4687
0.008824	2.46867
0.008825	2.46865
0.008826	2.46862
0.008827	2.46859
0.008828	2.46856
0.008829	2.46852
0.00883	2.46849
0.008831	2.46846
0.008832	2.46842
0.008833	2.46838
0.008834	2.46834
0.008835	2.4683
0.008836	2.46826
0.008837	2.46821
0.008839	2.4676
0.00884	2.46698
0.008841	2.46636
0.008842	2.46575
0.008843	2.46513
0.008844	2.46451
0.008845	2.4639
0.008846	2.46328
0.008847	2.46267
0.008848	2.46205
0.008849	2.46144
0.00885	2.46082
0.008851	2.46021
0.008852	2.45959
0.008853	2.45898
0.008854	2.45836
0.008855	2.45775
0.008856	2.45713
0.008857	2.45652
0.008858	2.4559
0.008859	2.45529
0.00886	2.45468
0.008861	2.45406
0.008862	2.45345
0.008863	2.45284
0.008864	2.45222
0.008865	2.45161
0.008866	2.451
0.008867	2.45039
0.008868	2.44977
0.008869	2.44916
0.00887	2.44855
0.008871	2.44794
0.008872	2.44732
0.008873	2.44671
0.008874	2.4461
0.008875	2.44549
0.008876	2.44488
0.008877	2.44427
0.008878	2.44366
0.008879	2.44305
0.00888	2.44244
0.008881	2.44182
0.008882	2.44121
0.008883	2.4406
0.008884	2.43999
0.008885	2.43938
0.008886	2.43877
0.008887	2.43817
0.008888	2.43756
0.008889	2.43695
0.008891	2.43696
0.008892	2.43697
0.008893	2.43698
0.008894	2.43699
0.008895	2.437
0.008896	2.437
0.008897	2.43701
0.008898	2.43701
0.008899	2.43701
0.0089	2.43701
0.008901	2.43701
0.008902	2.437
0.008903	2.437
0.008904	2.43699
0.008905	2.43699
0.008906	2.43698
0.008907	2.43697
0.008908	2.43696
0.008909	2.43694
0.00891	2.43693
0.008911	2.43691
0.008912	2.4369
0.008913	2.43688
0.008914	2.43686
0.008915	2.43683
0.008916	2.43681
0.008917	2.43679
0.008918	2.43676
0.008919	2.43673
0.00892	2.4367
0.008921	2.43667
0.008922	2.43664
0.008923	2.43661
0.008924	2.43658
0.008925	2.43654
0.008926	2.4365
0.008927	2.43646
0.008928	2.43642
0.008929	2.43638
0.00893	2.43634
0.008931	2.43629
0.008932	2.43625
0.008933	2.4362
0.008934	2.43615
0.008935	2.4361
0.008936	2.43605
0.008937	2.436
0.008938	2.43594
0.008939	2.43589
0.00894	2.43583
0.008941	2.43577
0.008943	2.43516
0.008944	2.43455
0.008945	2.43394
0.008946	2.43334
0.008947	2.43273
0.008948	2.43212
0.008949	2.43151
0.00895	2.4309
0.008951	2.4303
0.008952	2.42969
0.008953	2.42908
0.008954	2.42847
0.008955	2.42787
0.008956	2.42726
0.008957	2.42665
0.008958	2.42605
0.008959	2.42544
0.00896	2.42483
0.008961	2.42423
0.008962	2.42362
0.008963	2.42302
0.008964	2.42241
0.008965	2.42181
0.008966	2.4212
0.008967	2.4206
0.008968	2.41999
0.008969	2.41939
0.00897	2.41878
0.008971	2.41818
0.008972	2.41757
0.008973	2.41697
0.008974	2.41636
0.008975	2.41576
0.008976	2.41516
0.008977	2.41455
0.008978	2.41395
0.008979	2.41335
0.00898	2.41274
0.008981	2.41214
0.008982	2.41154
0.008983	2.41093
0.008984	2.41033
0.008985	2.40973
0.008986	2.40913
0.008987	2.40852
0.008988	2.40792
0.008989	2.40732
0.00899	2.40672
0.008991	2.40612
0.008992	2.40552
0.008993	2.40491
0.008995	2.40491
0.008996	2.40491
0.008997	2.4049
0.008998	2.4049
0.008999	2.40489
0.009	2.40488
0.009001	2.40487
0.009002	2.40486
0.009003	2.40485
0.009004	2.40483
0.009005	2.40482
0.009006	2.4048
0.009007	2.40478
0.009008	2.40476
0.009009	2.40474
0.00901	2.40472
0.009011	2.40469
0.009012	2.40467
0.009013	2.40464
0.009014	2.40461
0.009015	2.40458
0.009016	2.40455
0.009017	2.40452
0.009018	2.40448
0.009019	2.40445
0.00902	2.40441
0.009021	2.40437
0.009022	2.40433
0.009023	2.40429
0.009024	2.40425
0.009025	2.4042
0.009026	2.40416
0.009027	2.40411
0.009028	2.40406
0.009029	2.40402
0.00903	2.40396
0.009031	2.40391
0.009032	2.40386
0.009033	2.4038
0.009034	2.40375
0.009035	2.40369
0.009036	2.40363
0.009037	2.40357
0.009038	2.40351
0.009039	2.40344
0.00904	2.40338
0.009041	2.40331
0.009042	2.40325
0.009043	2.40318
0.009044	2.40311
0.009045	2.40304
0.009047	2.40243
0.009048	2.40183
0.009049	2.40123
0.00905	2.40063
0.009051	2.40003
0.009052	2.39943
0.009053	2.39883
0.009054	2.39823
0.009055	2.39764
0.009056	2.39704
0.009057	2.39644
0.009058	2.39584
0.009059	2.39524
0.00906	2.39464
0.009061	2.39404
0.009062	2.39344
0.009063	2.39285
0.009064	2.39225
0.009065	2.39165
0.009066	2.39105
0.009067	2.39045
0.009068	2.38986
0.009069	2.38926
0.00907	2.38866
0.009071	2.38807
0.009072	2.38747
0.009073	2.38687
0.009074	2.38627
0.009075	2.38568
0.009076	2.38508
0.009077	2.38449
0.009078	2.38389
0.009079	2.38329
0.00908	2.3827
0.009081	2.3821
0.009082	2.38151
0.009083	2.38091
0.009084	2.38032
0.009085	2.37972
0.009086	2.37913
0.009087	2.37853
0.009088	2.37794
0.009089	2.37734
0.00909	2.37675
0.009091	2.37616
0.009092	2.37556
0.009093	2.37497
0.009094	2.37437
0.009095	2.37378
0.009096	2.37319
0.009097	2.37259
0.009099	2.37258
0.0091	2.37256
0.009101	2.37255
0.009102	2.37253
0.009103	2.37251
0.009104	2.37249
0.009105	2.37246
0.009106	2.37244
0.009107	2.37241
0.009108	2.37239
0.009109	2.37236
0.00911	2.37233
0.009111	2.3723
0.009112	2.37226
0.009113	2.37223
0.009114	2.37219
0.009115	2.37216
0.009116	2.37212
0.009117	2.37208
0.009118	2.37204
0.009119	2.372
0.00912	2.37195
0.009121	2.37191
0.009122	2.37186
0.009123	2.37182
0.009124	2.37177
0.009125	2.37172
0.009126	2.37166
0.009127	2.37161
0.009128	2.37156
0.009129	2.3715
0.00913	2.37144
0.009131	2.37139
0.009132	2.37133
0.009133	2.37127
0.009134	2.3712
0.009135	2.37114
0.009136	2.37107
0.009137	2.37101
0.009138	2.37094
0.009139	2.37087
0.00914	2.3708
0.009141	2.37073
0.009142	2.37065
0.009143	2.37058
0.009144	2.3705
0.009145	2.37043
0.009146	2.37035
0.009147	2.37027
0.009148	2.37019
0.009149	2.3701
0.009151	2.36951
0.009152	2.36892
0.009153	2.36833
0.009154	2.36773
0.009155	2.36714
0.009156	2.36655
0.009157	2.36596
0.009158	2.36537
0.009159	2.36478
0.00916	2.36419
0.009161	2.3636
0.009162	2.363
0.009163	2.36241
0.009164	2.36182
0.009165	2.36123
0.009166	2.36064
0.009167	2.36005
0.009168	2.35946
0.009169	2.35887
0.00917	2.35828
0.009171	2.35769
0.009172	2.3571
0.009173	2.35652
0.009174	2.35593
0.009175	2.35534
0.009176	2.35475
0.009177	2.35416
0.009178	2.35357
0.009179	2.35298
0.00918	2.3524
0.009181	2.35181
0.009182	2.35122
0.009183	2.35063
0.009184	2.35005
0.009185	2.34946
0.009186	2.34887
0.009187	2.34828
0.009188	2.3477
0.009189	2.34711
0.00919	2.34652
0.009191	2.34594
0.009192	2.34535
0.009193	2.34476
0.009194	2.34418
0.009195	2.34359
0.009196	2.34301
0.009197	2.34242
0.009198	2.34184
0.009199	2.34125
0.0092	2.34066
0.009201	2.34008
0.009203	2.34005
0.009204	2.34003
0.009205	2.34
0.009206	2.33997
0.009207	2.33994
0.009208	2.3399
0.009209	2.33987
0.00921	2.33983
0.009211	2.3398
0.009212	2.33976
0.009213	2.33972
0.009214	2.33968
0.009215	2.33964
0.009216	2.3396
0.009217	2.33955
0.009218	2.3395
0.009219	2.33946
0.00922	2.33941
0.009221	2.33936
0.009222	2.33931
0.009223	2.33926
0.009224	2.3392
0.009225	2.33915
0.009226	2.33909
0.009227	2.33903
0.009228	2.33897
0.009229	2.33891
0.00923	2.33885
0.009231	2.33879
0.009232	2.33872
0.009233	2.33866
0.009234	2.33859
0.009235	2.33852
0.009236	2.33845
0.009237	2.33838
0.009238	2.33831
0.009239	2.33823
0.00924	2.33816
0.009241	2.33808
0.009242	2.33801
0.009243	2.33793
0.009244	2.33785
0.009245	2.33776
0.009246	2.33768
0.009247	2.3376
0.009248	2.33751
0.009249	2.33742
0.00925	2.33734
0.009251	2.33725
0.009252	2.33716
0.009253	2.33706
0.009255	2.33648
0.009256	2.3359
0.009257	2.33531
0.009258	2.33473
0.009259	2.33414
0.00926	2.33356
0.009261	2.33298
0.009262	2.3324
0.009263	2.33181
0.009264	2.33123
0.009265	2.33065
0.009266	2.33006
0.009267	2.32948
0.009268	2.3289
0.009269	2.32832
0.00927	2.32774
0.009271	2.32715
0.009272	2.32657
0.009273	2.32599
0.009274	2.32541
0.009275	2.32483
0.009276	2.32425
0.009277	2.32367
0.009278	2.32309
0.009279	2.3225
0.00928	2.32192
0.009281	2.32134
0.009282	2.32076
0.009283	2.32018
0.009284	2.3196
0.009285	2.31902
0.009286	2.31844
0.009287	2.31786
0.009288	2.31729
0.009289	2.31671
0.00929	2.31613
0.009291	2.31555
0.009292	2.31497
0.009293	2.31439
0.009294	2.31381
0.009295	2.31323
0.009296	2.31266
0.009297	2.31208
0.009298	2.3115
0.009299	2.31092
0.0093	2.31035
0.009301	2.30977
0.009302	2.30919
0.009303	2.30861
0.009304	2.30804
0.009305	2.30746
0.009307	2.30742
0.009308	2.30739
0.009309	2.30735
0.00931	2.30731
0.009311	2.30727
0.009312	2.30723
0.009313	2.30718
0.009314	2.30714
0.009315	2.30709
0.009316	2.30705
0.009317	2.307
0.009318	2.30695
0.009319	2.3069
0.00932	2.30685
0.009321	2.30679
0.009322	2.30674
0.009323	2.30668
0.009324	2.30662
0.009325	2.30657
0.009326	2.30651
0.009327	2.30644
0.009328	2.30638
0.009329	2.30632
0.00933	2.30625
0.009331	2.30619
0.009332	2.30612
0.009333	2.30605
0.009334	2.30598
0.009335	2.30591
0.009336	2.30583
0.009337	2.30576
0.009338	2.30568
0.009339	2.30561
0.00934	2.30553
0.009341	2.30545
0.009342	2.30537
0.009343	2.30529
0.009344	2.30521
0.009345	2.30512
0.009346	2.30503
0.009347	2.30495
0.009348	2.30486
0.009349	2.30477
0.00935	2.30468
0.009351	2.30459
0.009352	2.30449
